listing_id,id,date,reviewer_id,reviewer_name,comments,Language
1290697,38674995,2015-07-17,36566390,Scotlyn,"The Airbnb listing is very accurate. The house is interesting and very eclectic. Some of the decor and furniture is a bit uncomfortable. We arrived the same day the previous guests left so we had to wash our own towels and change the linens, which was kind of inconvenient. The little yard in the back is quite lovely though, it was really nice to sit out and relax on the patio in the evenings. The neighborhood was nice as well, quiet and clean.",en
1290697,39242183,2015-07-21,37448763,Rui Ze,"The trip was really agreeable.The apartment has good location , with all equipments ,a big garden and the hostess is very kind.I'd recommend it to everyone!",en
1290697,57547381,2015-12-27,49252019,Susan,"Spent a wonderful Christmas at the Larchmont residence. Such a lovely home in a great location! Accommodations were perfect--comfortable beds, plenty of places to sit, beautiful outdoor garden, even a lighted Christmas tree in the living room. Kitchen was well stocked with glasses, plates, coffee maker, water and ice dispensing refrigerator, dishwasher, and washer and dryer. Anything else we required or desired was available and easy to find. Bathrooms functioned well, and rooms were stocked with ample supplies of paper products (toilet paper, kleenex, and paper towels). Alice left a nice basket of goodies in the dining room for us to enjoy--cookies, candy, Starbucks coffee, and shower supplies. We parked our rental car in the driveway. Certainly wish we were back there, as we are expecting a huge snowstorm tonight in Minneapolis. Thank you so very much for the great vacation.",en
1290697,58162282,2016-01-01,28965133,Helen,The house location is good. Rooms are very clean and nice. We spent a great new year holiday in Alice's house! She also prepared little presents for us！This is an amazing trip in LA and I will remember everything happened here! ,en
1293181,10438704,2014-02-18,12061701,Marnie,"Keith and Yeva were great hosts. We stayed at their place for a weekend, and we felt entirely at home. Their townhouse has lots of space on three levels. It was great for my husband and me and our son. We also really enjoyed relaxing in their lovely outdoor space. We would definitely stay there again. ",en
1293181,10865746,2014-03-10,3170305,Effie,"Stylish, neat, cozy and convenient. I love their place!!!Me and my friend went down to Santa Monica for a short weekend vacation at the beginning of Mar. And this house made it to be a great addition to our trip. Days before we arrived, the host sent warmhearted greeting with local tips to us. Since we went to a road trip on Route 1, so by the time physically got there it was kinda a bit late and dark outside. What's grateful, they stayed late on that day and assisted us through the phone till the minute we made to enter the place. Don't get me wrong, actually their apt is easy to access and the way they manage a flexible check in/out is simple and amazing. Besides, we checked out the breakfast shop they recommended called Urth Café. I fall for the French Toast there. I was s (Phone number hidden by Airbnb) good. OMG.. And the bacon croissant is my friend's favorite.All in all, Keith & Yeva are hosting a great place. Highly recommend. So if you got chance to visit Santa Monica, here is the place to stay.  :)",en
1293181,11210322,2014-03-24,4397830,Bakh,"Great location, clean and modern. Hosts were very flexible about check in/out times. This is on my permanent Santa Monica list.",en
1293181,11761727,2014-04-14,13283160,Go-Woon,"As you can see, this place is just awesome!Great space with great taste, best location, very safe/quiet neighbor, private parking garage (must-have item if you travel in LA)....but most of all, great host! I got a very quick responses from host whenever I have questions and it was such a great experience and this whole stay made my trip very easy and enjoyable. If you are looking for place to stay in Santa Monica, this is the place!  ",en
1293181,24600671,2014-12-31,3095716,Joy,"Keith and Yeva's place is amazing! Perfect stay! Keith met us and showed us around upon arrival and answered questions immediately during our stay. He also had a bottle of wine for us. We really enjoyed their home - they have a great outdoor patio (our 1 year old loved playing out there with the toddler ride-on toys they have) and the living room is bright and spacious with a huge comfy couch. We loved how the kitchen/dining area was open to the living room too. And since we had our baby with us it worked out perfectly that their second bedroom is a nursery (a really nice one!). They even had a Christmas tree all decorated which made it feel really homey. Would stay here again in a heartbeat and highly recommend it! We walked to get takeout from Milo & Olive (a ""hot"" Santa Monica restaurant) and it was a quick drive to the third street promenade/the pier. ",en
1293181,29217399,2015-04-05,5240333,Aimee,We had the most wonderful stay at Keith and Yeva's beautiful home. It was a wonderful retreat in a really safe laid back area. Keith and Yeva were great to communicate with and gave us some wonderful tips for local coffee etc. The breakfast at Milo and Olive is a must! I'd recommend their place over and over. I hope we can return sometime soon.,en
1293181,30222138,2015-04-19,22138018,Rebecca,"Our stay in Santa Monica will always be a special one. Yeva and Keith were lovely hosts who met us on arrival, gave us a tour and a rundown if the local highlights (which they also prepared on a separate ""house sheet""). We took them up on many a suggestion for dining in the area, some of it within walking distance and some of it driving but parking always easy, cheap and accessible. Their place is homely but stylish and exactly as described. Kitchen has every gadget imaginable for those who want to stay-in and cool especially picking up local ingredients from a few choice places. We loved the location and the neighbourhood was quiet and friendly. Would highly recommend!",en
